Geneid,ProteinID,TranscriptID
gene_11661,3068561,3069045
gene_11663,3068579,3069063
gene_11664,3068584,3069068
gene_11666,3068593,3069077
gene_11667,3068599,3069083
gene_11668,3068607,3069091
gene_11669,3068613,3069097
gene_11671,3068624,3069108
gene_11672,3068654,3069138
gene_11675,3068680,3069164
gene_11676,3068685,3069169
gene_11681,3068710,3069194
gene_11682,3068713,3069197
gene_11684,3068726,3069210
gene_11713,3068888,3069372
gene_11737,3068931,3069415
gene_11739,3068944,3069428
gene_11741,3068967,3069451
gene_11746,3068988,3069472
gene_11749,3068998,3069482
gene_11750,3069006,3069490
gene_11754,3069028,3069512
gene_11758,3069053,3069537
gene_11759,3069060,3069544
gene_11760,3069076,3069560
gene_11761,3069080,3069564
gene_11785,3069159,3069643
gene_11790,3069208,3069692
gene_11791,3069288,3069772
gene_11792,3069302,3069786
gene_11793,3069397,3069881
gene_11794,3069446,3069930
gene_11795,3069452,3069936
gene_11796,3069455,3069939
gene_11797,3069465,3069949
gene_11799,3069488,3069972
gene_11800,3069508,3069992
gene_11802,3069523,3070007
gene_11805,3069556,3070040
gene_11806,3069637,3070121
gene_11810,3069689,3070173
gene_11812,3069698,3070182
gene_11813,3069707,3070191
gene_11814,3069712,3070196
gene_11816,3069735,3070219
gene_11822,3069756,3070240
gene_11826,3069774,3070258
gene_11827,3069787,3070271
gene_11830,3069802,3070286
gene_11832,3069819,3070303
gene_11835,3069834,3070318
gene_11849,3069880,3070364
gene_11855,3069916,3070400
gene_11859,3069941,3070425
gene_11860,3069948,3070432
gene_11862,3069964,3070448
gene_11872,3069975,3070459
gene_11875,3069991,3070475
gene_11877,3069999,3070483
gene_11879,3070012,3070496
gene_11880,3070015,3070499
gene_11882,3070023,3070507
gene_11883,3070030,3070514
gene_11887,3070052,3070536
gene_11888,3070070,3070554
gene_11889,3070076,3070560
gene_11900,3070097,3070581
gene_11901,3070099,3070583
gene_11903,3070106,3070590
gene_11904,3070108,3070592
gene_11913,3070156,3070640
gene_11916,3070160,3070644
gene_11918,3070183,3070667
gene_11921,3070218,3070702
gene_11927,3070253,3070737
gene_11928,3070271,3070755
gene_11929,3070275,3070759
gene_11930,3070286,3070770
gene_11931,3070295,3070779
gene_11932,3070304,3070788
gene_11933,3070314,3070798
gene_11934,3070333,3070817
gene_11935,3070339,3070823
gene_11938,3070362,3070846
gene_11939,3070379,3070863
gene_11940,3070387,3070871
gene_11941,3070393,3070877
gene_11942,3070399,3070883
gene_11946,3070434,3070918
gene_11947,3070437,3070921
gene_11948,3070445,3070929
gene_11951,3070497,3070981
gene_11952,3070541,3071025
gene_11956,3070615,3071099
gene_11957,3070624,3071108
gene_11958,3070636,3071120
gene_11959,3070639,3071123
gene_11960,3070658,3071142
gene_11961,3070671,3071155
gene_11962,3070691,3071175
gene_11968,3070744,3071228
gene_11969,3070765,3071249
gene_11971,3070778,3071262
gene_11972,3070780,3071264
gene_11975,3070823,3071307
gene_11977,3070831,3071315
gene_11979,3070842,3071326
gene_11980,3070857,3071341
gene_11981,3070872,3071356
gene_11982,3070896,3071380
gene_11983,3070907,3071391
gene_11984,3070913,3071397
gene_11985,3070924,3071408
gene_11988,3070991,3071475
gene_11989,3071010,3071494
gene_11990,3071032,3071516
gene_11991,3071037,3071521
gene_11995,3071066,3071550
gene_11996,3071105,3071589
gene_11998,3071136,3071620
gene_12007,3071218,3071702
gene_12011,3071231,3071715
gene_12013,3071250,3071734
gene_12014,3071259,3071743
gene_12018,3071298,3071782
gene_12020,3071311,3071795
gene_12022,3071337,3071821
gene_12023,3071364,3071848
gene_12024,3071372,3071856
gene_12025,3071418,3071902
gene_12027,3071453,3071937
gene_12029,3071494,3071978
gene_12032,3071511,3071995
gene_12034,3071540,3072024
gene_12036,3071561,3072045
gene_12037,3071573,3072057
gene_12039,3071586,3072070
gene_12043,3071621,3072105
gene_12046,3071632,3072116
gene_12048,3071667,3072151
gene_12049,3071670,3072154
gene_12050,3071685,3072169
gene_12051,3071691,3072175
gene_12052,3071705,3072189
gene_12054,3071713,3072197
gene_12055,3071721,3072205
gene_12057,3071734,3072218
gene_12059,3071744,3072228
gene_12062,3071781,3072265
gene_12063,3071797,3072281
gene_12065,3071805,3072289
gene_12066,3071815,3072299
gene_12067,3071824,3072308
gene_12070,3071847,3072331
gene_12071,3071869,3072353
gene_12073,3071881,3072365
gene_12077,3071887,3072371
gene_12078,3071895,3072379
gene_12079,3071940,3072424
gene_12080,3071953,3072437
gene_12085,3072005,3072489
gene_12098,3072105,3072589
gene_12099,3072120,3072604
gene_12102,3072159,3072643
gene_12103,3072165,3072649
gene_12104,3072177,3072661
gene_12105,3072222,3072706
gene_12108,3072244,3072728
gene_12109,3072251,3072735
gene_12111,3072331,3072815
gene_12113,3072361,3072845
gene_12114,3072375,3072859
gene_12116,3072408,3072892
gene_12117,3072454,3072938
gene_12119,3072480,3072964
gene_12120,3072487,3072971
gene_12121,3072505,3072989
gene_12122,3072514,3072998
gene_12123,3072539,3073023
gene_12126,3072590,3073074
gene_12128,3072596,3073080
gene_12131,3072621,3073105
gene_12132,3072629,3073113
gene_12133,3072640,3073124
gene_12134,3072646,3073130
gene_12135,3072650,3073134
gene_12136,3072659,3073143
gene_12137,3072662,3073146
gene_12139,3072680,3073164
gene_12140,3072687,3073171
gene_12141,3072692,3073176
gene_12142,3072703,3073187
gene_12143,3072713,3073197
gene_12144,3072724,3073208
gene_12147,3072742,3073226
gene_12148,3072746,3073230
gene_12150,3072779,3073263
gene_12151,3072789,3073273
gene_12152,3072798,3073282
gene_12153,3072802,3073286
gene_12154,3072810,3073294
gene_12155,3072822,3073306
gene_12160,3072903,3073387
gene_12161,3072908,3073392
gene_12162,3072912,3073396
gene_12168,3072927,3073411
gene_12169,3072949,3073433
gene_12170,3072955,3073439
gene_12171,3072966,3073450
gene_12172,3072967,3073451
gene_12176,3072996,3073480
gene_12177,3073023,3073507
gene_12179,3073038,3073522
gene_12180,3073070,3073554
gene_12181,3073081,3073565
gene_12183,3073091,3073575
gene_12185,3073105,3073589
gene_12188,3073129,3073613
gene_12189,3073174,3073658
gene_12192,3073192,3073676
gene_12193,3073207,3073691
gene_12194,3073221,3073705
gene_12195,3073229,3073713
gene_12196,3073235,3073719
gene_12197,3073245,3073729
gene_12198,3073252,3073736
gene_12199,3073263,3073747
gene_12200,3073271,3073755
gene_12201,3073279,3073763
gene_12202,3073281,3073765
gene_12203,3073284,3073768
gene_12206,3073306,3073790
gene_12207,3073322,3073806
gene_12209,3073340,3073824
gene_12210,3073348,3073832
gene_12211,3073359,3073843
gene_12212,3073382,3073866
gene_12213,3073418,3073902
gene_12215,3073435,3073919
gene_12217,3073442,3073926
gene_12218,3073445,3073929
gene_12220,3073458,3073942
gene_12222,3073474,3073958
gene_12223,3073483,3073967
gene_12224,3073504,3073988
gene_12225,3073517,3074001
gene_12226,3073527,3074011
gene_12227,3073536,3074020
gene_12228,3073551,3074035
gene_12230,3073573,3074057
gene_12231,3073580,3074064
gene_12232,3073587,3074071
gene_12233,3073604,3074088
gene_12235,3073641,3074125
gene_12238,3073665,3074149
gene_12241,3073684,3074168
gene_12244,3073733,3074217
gene_12246,3073770,3074254
gene_12247,3073780,3074264
gene_12249,3073787,3074271
gene_12252,3073801,3074285
gene_12253,3073804,3074288
gene_12254,3073811,3074295
gene_12255,3073831,3074315
gene_12258,3073858,3074342
gene_12259,3073861,3074345
gene_12261,3073880,3074364
gene_12262,3073913,3074397
gene_12265,3073931,3074415
gene_12266,3073942,3074426
gene_12267,3073946,3074430
gene_12272,3073961,3074445
gene_12273,3073968,3074452
gene_12274,3073980,3074464
gene_12276,3073991,3074475
gene_12277,3074001,3074485
gene_12278,3074004,3074488
gene_12280,3074009,3074493
gene_12281,3074018,3074502
gene_12282,3074049,3074533
gene_12285,3074092,3074576
gene_12286,3074102,3074586
gene_12288,3074127,3074611
gene_12289,3074133,3074617
gene_12290,3074136,3074620
gene_12291,3074137,3074621
gene_12292,3074150,3074634
gene_12293,3074167,3074651
gene_12295,3074178,3074662
gene_12296,3074185,3074669
gene_12297,3074197,3074681
gene_12299,3074201,3074685
gene_12304,3074232,3074716
gene_12306,3074254,3074738
gene_12307,3074308,3074792
gene_12308,3074321,3074805
gene_12310,3074353,3074837
gene_12311,3074373,3074857
gene_12313,3074393,3074877
gene_12316,3074415,3074899
gene_12317,3074427,3074911
gene_12322,3074481,3074965
gene_12323,3074484,3074968
gene_12328,3074517,3075001
gene_12330,3074544,3075028
gene_12331,3074555,3075039
gene_12332,3074560,3075044
gene_12333,3074564,3075048
gene_12334,3074570,3075054
gene_12335,3074595,3075079
gene_12336,3074602,3075086
gene_12337,3074604,3075088
gene_12340,3074622,3075106
gene_12346,3074661,3075145
gene_12347,3074672,3075156
gene_12348,3074676,3075160
gene_12350,3074718,3075202
gene_12352,3074725,3075209
gene_12355,3074753,3075237
gene_12356,3074761,3075245
gene_12358,3074769,3075253
gene_12359,3074779,3075263
gene_12360,3074781,3075265
gene_12361,3074795,3075279
gene_12365,3074807,3075291
gene_12366,3074816,3075300
gene_12367,3074820,3075304
gene_12368,3074828,3075312
gene_12369,3074835,3075319
gene_12370,3074856,3075340
gene_12371,3074866,3075350
gene_12372,3074877,3075361
gene_12381,3074940,3075424
gene_12386,3074958,3075442
gene_12388,3074989,3075473
gene_12389,3074991,3075475
gene_12393,3075014,3075498
gene_12394,3075051,3075535
gene_12397,3075106,3075590
gene_12398,3075111,3075595
gene_12400,3075138,3075622
gene_12401,3075148,3075632
gene_12402,3075176,3075660
gene_12403,3075184,3075668
gene_12405,3075207,3075691
gene_12406,3075213,3075697
gene_12407,3075236,3075720
gene_12409,3075248,3075732
gene_12413,3075275,3075759
gene_12414,3075286,3075770
gene_12415,3075294,3075778
gene_12416,3075312,3075796
gene_12419,3075331,3075815
gene_12420,3075332,3075816
gene_12422,3075341,3075825
gene_12423,3075348,3075832
gene_12424,3075366,3075850
gene_12426,3075396,3075880
gene_12427,3075397,3075881
gene_12428,3075409,3075893
gene_12431,3075435,3075919
gene_12432,3075470,3075954
gene_12433,3075507,3075991
gene_12436,3075514,3075998
gene_12437,3075525,3076009
gene_12438,3075542,3076026
gene_12439,3075550,3076034
gene_12440,3075560,3076044
gene_12441,3075580,3076064
gene_12444,3075604,3076088
gene_12446,3075615,3076099
gene_12447,3075623,3076107
gene_12449,3075664,3076148
gene_12453,3075678,3076162
gene_12454,3075685,3076169
gene_12456,3075700,3076184
gene_12462,3075770,3076254
gene_12463,3075808,3076292
gene_12464,3075820,3076304
gene_12465,3075830,3076314
gene_12466,3075847,3076331
gene_12467,3075879,3076363
gene_12468,3075884,3076368
gene_12469,3075946,3076430
gene_12470,3075956,3076440
gene_12473,3075977,3076461
gene_12475,3075995,3076479
gene_12477,3076015,3076499
gene_12479,3076030,3076514
gene_12482,3076046,3076530
gene_12484,3076072,3076556
gene_12485,3076081,3076565
gene_12486,3076095,3076579
gene_12487,3076103,3076587
gene_12489,3076113,3076597
gene_12491,3076125,3076609
gene_12494,3076136,3076620
gene_12497,3076156,3076640
gene_12498,3076192,3076676
gene_12499,3076212,3076696
gene_12500,3076217,3076701
gene_12501,3076221,3076705
gene_12503,3076233,3076717
gene_12505,3076243,3076727
gene_12511,3076297,3076781
gene_12513,3076325,3076809
gene_12516,3076345,3076829
gene_12517,3076359,3076843
gene_12520,3076365,3076849
gene_12521,3076381,3076865
gene_12524,3076415,3076899
gene_12525,3076418,3076902
gene_11610,3141307,3141791
gene_11654,3141336,3141820
gene_11687,3141364,3141848
gene_11692,3141368,3141852
gene_11718,3141385,3141869
gene_11725,3141394,3141878
gene_11730,3141399,3141883
gene_11740,3141405,3141889
gene_11777,3141428,3141912
gene_11824,3141465,3141949
gene_11899,3141539,3142023
gene_11907,3141547,3142031
gene_11964,3141604,3142088
gene_11970,3141611,3142095
gene_12030,3141664,3142148
gene_12045,3141679,3142163
gene_12061,3141691,3142175
gene_12074,3141702,3142186
gene_12075,3141704,3142188
gene_12086,3141719,3142203
gene_12088,3141721,3142205
gene_12164,3141817,3142301
gene_12182,3141831,3142315
gene_12264,3141901,3142385
gene_12287,3141917,3142401
gene_12300,3141929,3142413
gene_12302,3141931,3142415
gene_12430,3142042,3142526
gene_12443,3142052,3142536
gene_12461,3142072,3142556
gene_12483,3142092,3142576
gene_12495,3142108,3142592
gene_12509,3142122,3142606
gene_12527,3142131,3142615
gene_11706,3152972,3153456
gene_11711,3152975,3153459
gene_11834,3153039,3153523
gene_11844,3153044,3153528
gene_11874,3153058,3153542
gene_11878,3153061,3153545
gene_11893,3153071,3153555
gene_11926,3153089,3153573
gene_11987,3153130,3153614
gene_12110,3153213,3153697
gene_12146,3153248,3153732
gene_12166,3153262,3153746
gene_12191,3153284,3153768
gene_12294,3153364,3153848
gene_12298,3153368,3153852
gene_12378,3153423,3153907
gene_12493,3153502,3153986
gene_11633,3162520,3163004
gene_11640,3162528,3163012
gene_11646,3162532,3163016
gene_11683,3162559,3163043
gene_11690,3162563,3163047
gene_11694,3162567,3163051
gene_11702,3162573,3163057
gene_11707,3162578,3163062
gene_11716,3162584,3163068
gene_11720,3162587,3163071
gene_11724,3162591,3163075
gene_11726,3162592,3163076
gene_11727,3162595,3163079
gene_11729,3162597,3163081
gene_11731,3162599,3163083
gene_11732,3162600,3163084
gene_11734,3162601,3163085
gene_11752,3162616,3163100
gene_11756,3162619,3163103
gene_11774,3162630,3163114
gene_11778,3162633,3163117
gene_11781,3162637,3163121
gene_11811,3162660,3163144
gene_11817,3162667,3163151
gene_11818,3162668,3163152
gene_11825,3162672,3163156
gene_11838,3162682,3163166
gene_11839,3162685,3163169
gene_11841,3162686,3163170
gene_11869,3162701,3163185
gene_11873,3162703,3163187
gene_11867,3162718,3163202
gene_11897,3162723,3163207
gene_11910,3162729,3163213
gene_11923,3162740,3163224
gene_11936,3162751,3163235
gene_11966,3162770,3163254
gene_12003,3162793,3163277
gene_12005,3162795,3163279
gene_12006,3162796,3163280
gene_12016,3162801,3163285
gene_12040,3162819,3163303
gene_12047,3162824,3163308
gene_12041,3162833,3163317
gene_12076,3162849,3163333
gene_12087,3162858,3163342
gene_12094,3162864,3163348
gene_12095,3162865,3163349
gene_12101,3162870,3163354
gene_12106,3162873,3163357
gene_12130,3162894,3163378
gene_12163,3162921,3163405
gene_12256,3162996,3163480
gene_12260,3162999,3163483
gene_12263,3163001,3163485
gene_12343,3163053,3163537
gene_12354,3163062,3163546
gene_12374,3163075,3163559
gene_12390,3163084,3163568
gene_12396,3163088,3163572
gene_12411,3163098,3163582
gene_12442,3163121,3163605
gene_12450,3163125,3163609
gene_12452,3163126,3163610
gene_12458,3163132,3163616
gene_12472,3163146,3163630
gene_12481,3163151,3163635
gene_11619,3171891,3172375
gene_11691,3171933,3172417
gene_11703,3171940,3172424
gene_11831,3172006,3172490
gene_11845,3172014,3172498
gene_12021,3172107,3172591
gene_12248,3172254,3172738
gene_12373,3172324,3172808
gene_12451,3172368,3172852
gene_11638,3180471,3180955
gene_11768,3180544,3181028
gene_11782,3180548,3181032
gene_11833,3180587,3181071
gene_11851,3180598,3181082
gene_11892,3180621,3181105
gene_11917,3180627,3181111
gene_11920,3180629,3181113
gene_12000,3180682,3181166
gene_12145,3180781,3181265
gene_12156,3180791,3181275
gene_12237,3180852,3181336
gene_12379,3180941,3181425
gene_12488,3181011,3181495
gene_12522,3181034,3181518
gene_11622,3242778,3243262
gene_11649,3242878,3243362
gene_11659,3242903,3243387
gene_11697,3242972,3243456
gene_11709,3243008,3243492
gene_11710,3243017,3243501
gene_11712,3243030,3243514
gene_11721,3243043,3243527
gene_11735,3243054,3243538
gene_11743,3243120,3243604
gene_11744,3243135,3243619
gene_11753,3243147,3243631
gene_11765,3243175,3243659
gene_11776,3243195,3243679
gene_11779,3243198,3243682
gene_11807,3243309,3243793
gene_11837,3243372,3243856
gene_11842,3243379,3243863
gene_11856,3243392,3243876
gene_11896,3243440,3243924
gene_11912,3243494,3243978
gene_11919,3243512,3243996
gene_11924,3243539,3244023
gene_11925,3243541,3244025
gene_11955,3243611,3244095
gene_11994,3243704,3244188
gene_11999,3243718,3244202
gene_12004,3243730,3244214
gene_12060,3243831,3244315
gene_12081,3243881,3244365
gene_12100,3243910,3244394
gene_12125,3243963,3244447
gene_12219,3244127,3244611
gene_12314,3244253,3244737
gene_12327,3244299,3244783
gene_12357,3244369,3244853
gene_12376,3244398,3244882
gene_12380,3244404,3244888
gene_12387,3244414,3244898
gene_12392,3244422,3244906
gene_12476,3244645,3245129
gene_12508,3244687,3245171
gene_7666,2622233,2622717
gene_7695,2624361,2624845
gene_7699,2624630,2625114
gene_7701,2624996,2625480
gene_7702,2625295,2625779
gene_7706,2625357,2625841
gene_7722,2626343,2626827
gene_7732,2627081,2627565
gene_7735,2627405,2627889
gene_7746,2627670,2628154
gene_7752,2628355,2628839
gene_7763,2628808,2629292
gene_7783,2629736,2630220
gene_7781,2630048,2630532
gene_7784,2630168,2630652
gene_7786,2630267,2630751
gene_7799,2630904,2631388
gene_7818,2631728,2632212
gene_7819,2631802,2632286
gene_7827,2632282,2632766
gene_7824,2632675,2633159
gene_7850,2633634,2634118
gene_7855,2634310,2634794
gene_7867,2634907,2635391
gene_7894,2636211,2636695
gene_7898,2636272,2636756
gene_7897,2636275,2636759
gene_7905,2636870,2637354
gene_7910,2637110,2637594
gene_7921,2637498,2637982
gene_7932,2638622,2639106
gene_7933,2638667,2639151
gene_7955,2639675,2640159
gene_7967,2640041,2640525
gene_7976,2640761,2641245
gene_7982,2641791,2642275
gene_7978,2641918,2642402
gene_7991,2642900,2643384
gene_7992,2642901,2643385
gene_8003,2643138,2643622
gene_8014,2643175,2643659
gene_8028,2644158,2644642
gene_8032,2644318,2644802
gene_8039,2644689,2645173
gene_8042,2645025,2645509
gene_8064,2645750,2646234
gene_8063,2645753,2646237
gene_8067,2646041,2646525
gene_8072,2646224,2646708
gene_8073,2646455,2646939
gene_8093,2647136,2647620
gene_8090,2647430,2647914
gene_8110,2648526,2649010
gene_8116,2648867,2649351
gene_8133,2649736,2650220
gene_8150,2650553,2651037
gene_8148,2650611,2651095
gene_8167,2651360,2651844
gene_8174,2651629,2652113
gene_8175,2651646,2652130
gene_8185,2651755,2652239
gene_8181,2651882,2652366
gene_8190,2652969,2653453
gene_8195,2653163,2653647
gene_8199,2653347,2653831
gene_8197,2653350,2653834
gene_8198,2653414,2653898
gene_8201,2653482,2653966
gene_8208,2654161,2654645
gene_8215,2654459,2654943
gene_8218,2654518,2655002
gene_8284,2658094,2658578
gene_8295,2658376,2658860
gene_8303,2658671,2659155
gene_8314,2659298,2659782
gene_8317,2659317,2659801
gene_8348,2661039,2661523
gene_8362,2662401,2662885
gene_8361,2662465,2662949
gene_8364,2662639,2663123
gene_8367,2662926,2663410
gene_8378,2663330,2663814
gene_8381,2663650,2664134
gene_8388,2664153,2664637
